"sample","Time_start","flux_start","flux.CH4","R2.CH4","p.CH4","fDOY_end","file","flux_source","position","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species","ID_measurement"
"MD58",1734.42141203704,2024-04-12 11:21:00,6545.17683207605,0.998160528868188,2.91842073659859e-126,1734.4224537037,"f0075","m","mid","10/01/2006",10,"2006","05/26/2022",1,34.7,44.2,45.8,NA,"N","med",83.32,NA,"Extender","/01/2006",41.5666666666667,"may22","Nasuti","MD58-1"
"MD58",1734.42337962963,2024-04-12 11:21:00,3041.55410443661,0.998974833147156,8.17704678503008e-138,1734.4244212963,"f0075","m","low","10/01/2006",10,"2006","05/26/2022",2,44.5,42.8,41.4,NA,"E","med",83.32,NA,"Extender","/01/2006",42.9,"may22","Nasuti","MD58-2"
"MD58",1734.42546296296,2024-04-12 11:21:00,1287.37264672506,0.997708113176138,6.46402356049925e-122,1734.42650462963,"f0075","m","mid","10/01/2006",10,"2006","05/26/2022",3,38.2,39.5,38.8,NA,"S","med",83.32,NA,"Extender","/01/2006",38.8333333333333,"may22","Nasuti","MD58-3"
"MD58",1734.42766203704,2024-04-12 11:21:00,1656.25817323066,0.998691327237612,1.96504838914193e-134,1734.4287037037,"f0075","m","low","10/01/2006",10,"2006","05/26/2022",4,37.9,37.9,39,NA,"W","med",83.32,NA,"Extender","/01/2006",38.2666666666667,"may22","Nasuti","MD58-4"
"MD58",1734.42974537037,2024-04-12 11:21:00,3175.78212741034,0.999144198886384,2.20990059243334e-141,1734.43078703704,"f0075","m","top","10/01/2006",10,"2006","05/26/2022",5,37.3,37.3,39.3,NA,"","med",83.32,NA,"Extender","/01/2006",37.9666666666667,"may22","Nasuti","MD58-5"
"MD58",1734.43373842593,2024-04-12 11:21:00,108.506681234518,0.589987807264262,2.59937944615664e-19,1734.43478009259,"f0075","s","1","10/01/2006",10,"2006","05/26/2022",7,43,44.6,44.2,NA,"N","lg",183.85,0,"Extender","/01/2006",43.9333333333333,"may22","Nasuti","MD58-7"
"MD58",1734.43576388889,2024-04-12 11:21:00,29.9331625942364,0.521481055668079,3.11767698404958e-16,1734.43680555556,"f0075","s","2","10/01/2006",10,"2006","05/26/2022",8,43.7,46.4,46.4,NA,"N","lg",183.85,0,"Extender","/01/2006",45.5,"may22","Nasuti","MD58-8"
"MD59",1765.42118055556,2024-04-12 13:39:00,13901.5985403113,0.999744300036444,2.97184338625223e-165,1765.42222222222,"f0076","m","mid","11/01/2006",11,"2006","05/26/2022",1,42.7,43.1,43.5,NA,"N","med",83.32,NA,"Extender","/01/2006",43.1,"may22","Copto","MD59-1"
"MD59",1765.42314814815,2024-04-12 13:39:00,12406.0519955776,0.999476979289854,4.11099308483081e-151,1765.42418981481,"f0076","m","low","11/01/2006",11,"2006","05/26/2022",2,41.7,43.4,43.6,NA,"E","med",83.32,NA,"Extender","/01/2006",42.9,"may22","Copto","MD59-2"
"MD59",1765.42511574074,2024-04-12 13:39:00,3018.79250164555,0.997349035805849,4.86033260649445e-119,1765.42615740741,"f0076","m","mid","11/01/2006",11,"2006","05/26/2022",3,40.1,43.6,44.4,NA,"S","med",83.32,NA,"Extender","/01/2006",42.7,"may22","Copto","MD59-3"
"MD59",1765.4271412037,2024-04-12 13:39:00,1197.65667454039,0.997425860885348,1.27505975995109e-119,1765.42818287037,"f0076","m","low","11/01/2006",11,"2006","05/26/2022",4,41,41,39.5,NA,"W","med",83.32,NA,"Extender","/01/2006",40.5,"may22","Copto","MD59-4"
"MD59",1765.42916666667,2024-04-12 13:39:00,4454.25968640822,0.999197541480153,1.18201992647584e-142,1765.43020833333,"f0076","m","top","11/01/2006",11,"2006","05/26/2022",5,39,40,40,NA,"","med",83.32,NA,"Extender","/01/2006",39.6666666666667,"may22","Copto","MD59-5"
"MD59",1765.43096064815,2024-04-12 13:39:00,31.0584566444041,0.618987671003859,5.53886162049224e-21,1765.43200231481,"f0076","s","0","11/01/2006",11,"2006","05/26/2022",6,43.9,43.9,44.7,NA,"N","lg",183.85,1.6,"Extender","/01/2006",44.1666666666667,"may22","Copto","MD59-6"
"MD59",1765.43333333333,2024-04-12 13:39:00,115.052948242524,0.942790648485562,2.50314122986751e-58,1765.434375,"f0076","s","1","11/01/2006",11,"2006","05/26/2022",7,41.5,44.3,43.7,NA,"N","lg",183.85,0,"Extender","/01/2006",43.1666666666667,"may22","Copto","MD59-7"
"MD59",1765.43541666667,2024-04-12 13:39:00,41.5413741992031,0.719842425788415,7.04070301633668e-27,1765.43645833333,"f0076","s","2","11/01/2006",11,"2006","05/26/2022",8,41.4,44.5,43,NA,"N","lg",183.85,0,"Extender","/01/2006",42.9666666666667,"may22","Copto","MD59-8"
"MD6",181.421412037037,2024-04-12 09:36:00,-183.379969423517,0.990563785981095,5.97777650058256e-94,181.422453703704,"f0014","m","mid","7/01/2002",7,"2002","05/17/2022",1,33,32.7,32.4,NA,"N","med",83.32,NA,"","/01/2002",32.7,"may22","Copto","MD6-1"
"MD6",181.423784722222,2024-04-12 09:36:00,708.388818672797,0.996796535138744,2.67680290531035e-115,181.424826388889,"f0014","m","low","7/01/2002",7,"2002","05/17/2022",2,31.6,31.3,31,30.8,"E","med",83.32,NA,"","/01/2002",31.175,"may22","Copto","MD6-2"
"MD6",181.42662037037,2024-04-12 09:36:00,-126.91570587287,0.969586488261482,8.07821755000065e-71,181.427662037037,"f0014","m","mid","7/01/2002",7,"2002","05/17/2022",3,30,29.8,29.8,NA,"S","med",83.32,NA,"","/01/2002",29.8666666666667,"may22","Copto","MD6-3"
"MD6",181.428761574074,2024-04-12 09:36:00,-116.268277258105,0.974187943367656,4.62072342160702e-74,181.429803240741,"f0014","m","low","7/01/2002",7,"2002","05/17/2022",4,29.5,29.5,29.7,NA,"W","med",83.32,NA,"","/01/2002",29.5666666666667,"may22","Copto","MD6-4"
"MD6",181.431365740741,2024-04-12 09:36:00,136.889054666674,0.982369785202032,1.34811198064793e-81,181.432407407407,"f0014","m","top","7/01/2002",7,"2002","05/17/2022",5,28.9,29.3,29.7,NA,"","med",83.32,NA,"","/01/2002",29.3,"may22","Copto","MD6-5"
"MD6",181.433796296296,2024-04-12 09:36:00,16.6451586221683,0.227691316387016,1.32559761807019e-06,181.434837962963,"f0014","s","0","7/01/2002",7,"2002","05/17/2022",6,28.2,27.2,27.2,NA,"N","lg",183.85,NA,"","/01/2002",27.5333333333333,"may22","Copto","MD6-6"
"MD6",181.436226851852,2024-04-12 09:36:00,-69.7384142756378,0.82559071813479,2.8397445564523e-36,181.437268518519,"f0014","s","1","7/01/2002",7,"2002","05/17/2022",7,28.2,28.3,28.4,NA,"N","lg",183.85,NA,"","/01/2002",28.3,"may22","Copto","MD6-7"
"MD6",181.438657407407,2024-04-12 09:36:00,-74.2695805323368,0.864147974696433,3.2115109905248e-41,181.439699074074,"f0014","s","2","7/01/2002",7,"2002","05/17/2022",8,28,28.3,28.6,NA,"N","lg",183.85,NA,"","/01/2002",28.3,"may22","Copto","MD6-8"
"MD60",1795.42118055556,2024-04-12 14:32:00,5775.96830134491,0.999115069264932,1.01341325748211e-140,1795.42222222222,"f0077","m","mid","12/01/2006",12,"2006","05/26/2022",1,35.8,36.6,36.6,NA,"N","med",83.32,NA,"Extender","/01/2006",36.3333333333333,"may22","Nasuti","MD60-1"
"MD60",1795.42326388889,2024-04-12 14:32:00,1023.17953266528,0.998676573957505,9.09584252390873e-133,1795.42430555556,"f0077","m","low","12/01/2006",12,"2006","05/26/2022",2,36.6,35.1,34.5,NA,"E","med",83.32,NA,"Extender","/01/2006",35.4,"may22","Nasuti","MD60-2"
"MD60",1795.42523148148,2024-04-12 14:32:00,3182.95802852647,0.998841916268563,2.09720407793004e-135,1795.42627314815,"f0077","m","mid","12/01/2006",12,"2006","05/26/2022",3,35.3,33.4,33,NA,"S","med",83.32,NA,"Extender","/01/2006",33.9,"may22","Nasuti","MD60-3"
"MD60",1795.42737268519,2024-04-12 14:32:00,1071.67523972378,0.995743175627032,1.11053812360961e-109,1795.42841435185,"f0077","m","low","12/01/2006",12,"2006","05/26/2022",4,33,32.9,32.7,NA,"W","med",83.32,NA,"Extender","/01/2006",32.8666666666667,"may22","Nasuti","MD60-4"
"MD60",1795.42945601852,2024-04-12 14:32:00,1370.02669788796,0.958367630120577,1.30129014409601e-64,1795.43049768519,"f0077","m","top","12/01/2006",12,"2006","05/26/2022",5,32.3,32.2,31.8,NA,"","med",83.32,NA,"Extender","/01/2006",32.1,"may22","Nasuti","MD60-5"
"MD60",1795.43159722222,2024-04-12 14:32:00,-22.387805230878,0.508440070356401,1.07258140451752e-15,1795.43263888889,"f0077","s","0","12/01/2006",12,"2006","05/26/2022",6,32.3,32.4,33.2,NA,"N","lg",183.85,10.5,"Extender","/01/2006",32.6333333333333,"may22","Nasuti","MD60-6"
"MD60",1795.43368055556,2024-04-12 14:32:00,-26.7883546587255,0.513384467472752,6.73976995011421e-16,1795.43472222222,"f0077","s","1","12/01/2006",12,"2006","05/26/2022",7,32.9,31.3,31,NA,"N","lg",183.85,0.6,"Extender","/01/2006",31.7333333333333,"may22","Nasuti","MD60-7"
"MD60",1795.43587962963,2024-04-12 14:32:00,-16.4272969333988,0.232157416772953,1.0090913390236e-06,1795.4369212963,"f0077","s","2","12/01/2006",12,"2006","05/26/2022",8,32,28.9,28.9,NA,"N","lg",183.85,3,"Extender","/01/2006",29.9333333333333,"may22","Nasuti","MD60-8"
"MD61",1826.42094907407,2024-04-12 15:27:00,3876.7062508208,0.999166122732437,6.78501248557417e-142,1826.42199074074,"f0078","m","mid","1/01/2007",1,"2007","05/26/2022",1,33.1,34.5,35.1,NA,"N","med",83.32,NA,"Extender","/01/2007",34.2333333333333,"may22","Nasuti","MD61-1"
"MD61",1826.42326388889,2024-04-12 15:27:00,2637.16424000566,0.993815397346361,2.67443081437809e-102,1826.42430555556,"f0078","m","low","1/01/2007",1,"2007","05/26/2022",2,31.7,31.1,30.3,NA,"E","med",83.32,NA,"Extender","/01/2007",31.0333333333333,"may22","Nasuti","MD61-2"
"MD61",1826.42586805556,2024-04-12 15:27:00,3531.10792049216,0.998879513513898,4.6716019107077e-136,1826.42690972222,"f0078","m","mid","1/01/2007",1,"2007","05/26/2022",3,29.6,28.2,27.4,NA,"S","med",83.32,NA,"Extender","/01/2007",28.4,"may22","Nasuti","MD61-3"
"MD61",1826.42858796296,2024-04-12 15:27:00,2766.00187784862,0.996663585567594,1.70284823615256e-114,1826.42962962963,"f0078","m","low","1/01/2007",1,"2007","05/26/2022",4,30.9,30.2,30,NA,"W","med",83.32,NA,"Extender","/01/2007",30.3666666666667,"may22","Nasuti","MD61-4"
"MD61",1826.43055555556,2024-04-12 15:27:00,5898.42829690256,0.999241131183087,9.3104947624565e-144,1826.43159722222,"f0078","m","top","1/01/2007",1,"2007","05/26/2022",5,27.6,33.4,33.4,NA,"","med",83.32,NA,"Extender","/01/2007",31.4666666666667,"may22","Nasuti","MD61-5"
"MD61",1826.43287037037,2024-04-12 15:27:00,-7.7800378734669,0.064014388058428,0.01387898651235,1826.43391203704,"f0078","s","0","1/01/2007",1,"2007","05/26/2022",6,31.7,31.7,32.1,NA,"N","lg",183.85,8.6,"Extender","/01/2007",31.8333333333333,"may22","Nasuti","MD61-6"
"MD61",1826.43489583333,2024-04-12 15:27:00,8.72185850464402,0.097310084233491,0.00220806703702163,1826.4359375,"f0078","s","1","1/01/2007",1,"2007","05/26/2022",7,32.3,31.3,31.4,NA,"N","lg",183.85,8.7,"Extender","/01/2007",31.6666666666667,"may22","Nasuti","MD61-7"
"MD61",1826.43686342593,2024-04-12 15:27:00,0,0,0,1826.43790509259,"f0078","s","2","1/01/2007",1,"2007","05/26/2022",8,32.8,35.9,35.8,NA,"N","lg",183.85,0,"Extender, soil measurement on road","/01/2007",34.8333333333333,"may22","Nasuti","MD61-8"
"MD62",1857.42326388889,2024-04-12 08:18:00,2893.92209279341,0.998637914382345,3.37144754046262e-132,1857.42430555556,"f0080","m","mid","2/01/2007",2,"2007","05/27/2022",1,20.2,20,20,NA,"N","med",83.32,NA,"Extender","/01/2007",20.0666666666667,"may22","Nasuti","MD62-1"
"MD62",1857.42528935185,2024-04-12 08:18:00,56.662011606608,0.858066444536521,8.85642330000669e-41,1857.42633101852,"f0080","m","low","2/01/2007",2,"2007","05/27/2022",2,21.2,20.8,20.7,NA,"E","med",83.32,NA,"Extender, mound looks dead","/01/2007",20.9,"may22","Nasuti","MD62-2"
"MD62",1857.42737268519,2024-04-12 08:18:00,419.391754474957,0.967357389674804,2.02063291632595e-69,1857.42841435185,"f0080","m","mid","2/01/2007",2,"2007","05/27/2022",3,20.2,20.7,20.6,NA,"S","med",83.32,NA,"Extender, mound looks dead","/01/2007",20.5,"may22","Nasuti","MD62-3"
"MD62",1857.42945601852,2024-04-12 08:18:00,3152.61970264498,0.998768397155943,3.45067613476118e-134,1857.43049768519,"f0080","m","low","2/01/2007",2,"2007","05/27/2022",4,21.1,21.1,21.1,NA,"W","med",83.32,NA,"Extender","/01/2007",21.1,"may22","Nasuti","MD62-4"
"MD62",1857.43153935185,2024-04-12 08:18:00,6366.63202999845,0.999575763895259,3.00236465261584e-155,1857.43258101852,"f0080","m","top","2/01/2007",2,"2007","05/27/2022",5,22.2,21.4,21.3,NA,"","med",83.32,NA,"Extender","/01/2007",21.6333333333333,"may22","Nasuti","MD62-5"
"MD62",1857.43431712963,2024-04-12 08:18:00,-21.9874132281797,0.279213799423996,5.213409111477e-08,1857.4353587963,"f0080","s","0","2/01/2007",2,"2007","05/27/2022",6,20,20,21.7,NA,"N","lg",183.85,0,"Extender, not the best closed chamber surface","/01/2007",20.5666666666667,"may22","Nasuti","MD62-6"
"MD62",1857.43738425926,2024-04-12 08:18:00,0,0,0,1857.43842592593,"f0080","s","1","2/01/2007",2,"2007","05/27/2022",7,23.2,22.5,22.4,NA,"N","lg",183.85,2.4,"Extender","/01/2007",22.7,"may22","Nasuti","MD62-7"
"MD62",1857.43946759259,2024-04-12 08:18:00,0,0,0,1857.44050925926,"f0080","s","2","2/01/2007",2,"2007","05/27/2022",8,21.6,21.6,23.9,NA,"N","lg",183.85,0,"Extender","/01/2007",22.3666666666667,"may22","Nasuti","MD62-8"
"MD63",1885.42048611111,2024-04-12 08:46:00,287.206443944055,0.988185966241187,1.65146571687895e-89,1885.42152777778,"f0081","m","mid","3/01/2007",3,"2007","05/27/2022",1,23.2,23.2,24.3,NA,"N","med",83.32,NA,"Extender","/01/2007",23.5666666666667,"may22","Copto","MD63-1"
"MD63",1885.4224537037,2024-04-12 08:46:00,41.6354216813929,0.792527373974332,7.80227934477967e-33,1885.42349537037,"f0081","m","low","3/01/2007",3,"2007","05/27/2022",2,23.1,22.1,29.2,NA,"E","med",83.32,NA,"Extender","/01/2007",24.8,"may22","Copto","MD63-2"
"MD63",1885.42517361111,2024-04-12 08:46:00,594.622404042127,0.997638523314829,2.52107195886732e-121,1885.42621527778,"f0081","m","mid","3/01/2007",3,"2007","05/27/2022",3,27.6,26,26.2,NA,"S","med",83.32,NA,"Extender","/01/2007",26.6,"may22","Copto","MD63-3"
"MD63",1885.42708333333,2024-04-12 08:46:00,781.040130918806,0.994349280063154,4.3969587439641e-104,1885.428125,"f0081","m","low","3/01/2007",3,"2007","05/27/2022",4,29,26.3,26,NA,"W","med",83.32,NA,"Extender","/01/2007",27.1,"may22","Copto","MD63-4"
"MD63",1885.42945601852,2024-04-12 08:46:00,136.889666754762,0.969250942496661,1.33109001262341e-70,1885.43049768519,"f0081","m","top","3/01/2007",3,"2007","05/27/2022",5,28.7,26.7,26.6,NA,"","med",83.32,NA,"Extender","/01/2007",27.3333333333333,"may22","Copto","MD63-5"
"MD63",1885.43165509259,2024-04-12 08:46:00,-63.2514547072972,0.783153131397388,2.71467347470727e-32,1885.43269675926,"f0081","s","0","3/01/2007",3,"2007","05/27/2022",6,27.9,27.5,27.5,NA,"N","lg",183.85,0,"Extender","/01/2007",27.6333333333333,"may22","Copto","MD63-6"
"MD63",1885.43385416667,2024-04-12 08:46:00,-17.0261920062607,0.20531368270566,5.09796783596483e-06,1885.43489583333,"f0081","s","1","3/01/2007",3,"2007","05/27/2022",7,29.7,27.5,27.6,NA,"N","lg",183.85,12.3,"Extender","/01/2007",28.2666666666667,"may22","Copto","MD63-7"
"MD63",1885.43599537037,2024-04-12 08:46:00,-51.7513060147186,0.767274478234148,1.47485094858747e-30,1885.43703703704,"f0081","s","2","3/01/2007",3,"2007","05/27/2022",8,28.5,28,28,NA,"N","lg",183.85,10.7,"Extender","/01/2007",28.1666666666667,"may22","Copto","MD63-8"
"MD64",1916.42118055556,2024-04-12 10:05:00,819.926086682676,0.813232567904766,6.44547623659473e-35,1916.42222222222,"f0082","m","mid","4/01/2007",4,"2007","05/27/2022",1,34.4,35.1,35.4,NA,"N","med",83.32,NA,"Extender","/01/2007",34.9666666666667,"may22","Nasuti","MD64-1"
"MD64",1916.42326388889,2024-04-12 10:05:00,4472.87448415654,0.999685923966275,3.4385577221911e-161,1916.42430555556,"f0082","m","low","4/01/2007",4,"2007","05/27/2022",2,34.6,36,35.6,NA,"E","med",83.32,NA,"Extender","/01/2007",35.4,"may22","Nasuti","MD64-2"
"MD64",1916.42534722222,2024-04-12 10:05:00,1028.01367841879,0.998607260734661,9.2810946193715e-132,1916.42638888889,"f0082","m","mid","4/01/2007",4,"2007","05/27/2022",3,34,34.2,34.3,NA,"S","med",83.32,NA,"Extender","/01/2007",34.1666666666667,"may22","Nasuti","MD64-3"
"MD64",1916.42731481481,2024-04-12 10:05:00,3479.95459235524,0.995404615594793,3.61284133296343e-108,1916.42835648148,"f0082","m","low","4/01/2007",4,"2007","05/27/2022",4,33.3,33.7,32.7,NA,"W","med",83.32,NA,"Extender","/01/2007",33.2333333333333,"may22","Nasuti","MD64-4"
"MD64",1916.42934027778,2024-04-12 10:05:00,1609.5067375609,0.9704361848725,2.22434614832482e-71,1916.43038194444,"f0082","m","top","4/01/2007",4,"2007","05/27/2022",5,34.1,32.8,32.4,NA,"","med",83.32,NA,"Extender","/01/2007",33.1,"may22","Nasuti","MD64-5"
"MD64",1916.43165509259,2024-04-12 10:05:00,87.2023180629237,0.895071682736088,2.48524847497276e-46,1916.43269675926,"f0082","s","0","4/01/2007",4,"2007","05/27/2022",6,36.2,38.3,37.9,NA,"N","lg",183.85,0,"Extender","/01/2007",37.4666666666667,"may22","Nasuti","MD64-6"
"MD64",1916.43368055556,2024-04-12 10:05:00,-18.5906277463122,0.248420083363516,3.69277366810446e-07,1916.43472222222,"f0082","s","1","4/01/2007",4,"2007","05/27/2022",7,38,38.1,37.8,NA,"N","lg",183.85,0,"Extender","/01/2007",37.9666666666667,"may22","Nasuti","MD64-7"
"MD64",1916.43616898148,2024-04-12 10:05:00,-16.3696925165215,0.226785900432214,1.40074568604419e-06,1916.43721064815,"f0082","s","2","4/01/2007",4,"2007","05/27/2022",8,37.9,39.4,39.2,NA,"N","lg",183.85,1,"Extender","/01/2007",38.8333333333333,"may22","Nasuti","MD64-8"
"MD65",1946.42135416667,2024-04-12 11:19:00,7779.95761192684,0.998519033664213,1.51826353756841e-130,1946.42239583333,"f0083","m","mid","5/01/2007",5,"2007","05/27/2022",1,36,36.3,37.3,NA,"N","med",83.32,NA,"Extender","/01/2007",36.5333333333333,"may22","Nasuti","MD65-1"
"MD65",1946.42349537037,2024-04-12 11:19:00,6657.18180106251,0.998756664585816,5.31200460557871e-134,1946.42453703704,"f0083","m","low","5/01/2007",5,"2007","05/27/2022",2,35.7,31.8,30.8,NA,"E","med",83.32,NA,"Extender","/01/2007",32.7666666666667,"may22","Nasuti","MD65-2"
"MD65",1946.4255787037,2024-04-12 11:19:00,4563.7538692473,0.999544573826029,1.60764522159802e-155,1946.42662037037,"f0083","m","mid","5/01/2007",5,"2007","05/27/2022",3,33.8,31.8,31.2,NA,"S","med",83.32,NA,"Extender","/01/2007",32.2666666666667,"may22","Nasuti","MD65-3"
"MD65",1946.4275462963,2024-04-12 11:19:00,2689.51586103526,0.943880322347688,2.45714621679017e-59,1946.42858796296,"f0083","m","low","5/01/2007",5,"2007","05/27/2022",4,31.8,30.8,31.1,NA,"W","med",83.32,NA,"Extender","/01/2007",31.2333333333333,"may22","Nasuti","MD65-4"
"MD65",1946.42962962963,2024-04-12 11:19:00,2521.67615166556,0.999053609073988,2.15098944666778e-139,1946.4306712963,"f0083","m","top","5/01/2007",5,"2007","05/27/2022",5,31.1,32.1,31.6,NA,"","med",83.32,NA,"Extender","/01/2007",31.6,"may22","Nasuti","MD65-5"
"MD65",1946.43171296296,2024-04-12 11:19:00,-34.8986425521066,0.613647116122378,1.7066836170946e-20,1946.43275462963,"f0083","s","0","5/01/2007",5,"2007","05/27/2022",6,40.1,40.4,40.1,NA,"N","lg",183.85,0,"Extender","/01/2007",40.2,"may22","Nasuti","MD65-6"
"MD65",1946.43402777778,2024-04-12 11:19:00,-28.808219776399,0.511955453969231,7.71205702915327e-16,1946.43506944444,"f0083","s","1","5/01/2007",5,"2007","05/27/2022",7,37.4,38.8,38.9,NA,"N","lg",183.85,1.2,"Extender","/01/2007",38.3666666666667,"may22","Nasuti","MD65-7"
"MD65",1946.43634259259,2024-04-12 11:19:00,-62.6429242383203,0.84161594346336,1.38730205511896e-38,1946.43738425926,"f0083","s","2","5/01/2007",5,"2007","05/27/2022",8,35.6,34.7,34.3,NA,"N","lg",183.85,0,"","/01/2007",34.8666666666667,"may22","Nasuti","MD65-8"
"MD66",1977.42175925926,2024-04-12 12:14:00,493.344423542664,0.997468020298181,3.0100583442331e-121,1977.42280092593,"f0084","m","mid","6/01/2007",6,"2007","05/27/2022",1,37.8,36.6,36.1,NA,"N","med",83.32,NA,"","/01/2007",36.8333333333333,"may22","Copto","MD66-1"
"MD66",1977.42372685185,2024-04-12 12:14:00,368.71487461516,0.997964446141268,1.31431228421977e-125,1977.42476851852,"f0084","m","low","6/01/2007",6,"2007","05/27/2022",2,34.3,31.9,30.9,NA,"S","med",83.32,NA,"","/01/2007",32.3666666666667,"may22","Copto","MD66-2"
"MD66",1977.42563657407,2024-04-12 12:14:00,999.125904327969,0.999056128133376,1.90533044603073e-139,1977.42667824074,"f0084","m","low","6/01/2007",6,"2007","05/27/2022",3,33.2,32.2,31.6,NA,"W","med",83.32,NA,"","/01/2007",32.3333333333333,"may22","Copto","MD66-3"
"MD66",1977.42766203704,2024-04-12 12:14:00,81.3307911622138,0.937490426496782,3.51654126201584e-57,1977.4287037037,"f0084","m","top","6/01/2007",6,"2007","05/27/2022",4,35.2,36.8,36.9,NA,"","med",83.32,NA,"","/01/2007",36.3,"may22","Copto","MD66-4"
"MD66",1977.42974537037,2024-04-12 12:14:00,-82.2884361996883,0.837776256585933,1.04464468541556e-37,1977.43078703704,"f0084","s","0","6/01/2007",6,"2007","05/27/2022",5,35.1,34.5,34.1,NA,"N","lg",183.85,3.5,"","/01/2007",34.5666666666667,"may22","Copto","MD66-5"
"MD66",1977.4318287037,2024-04-12 12:14:00,0,0,0,1977.43287037037,"f0084","s","1","6/01/2007",6,"2007","05/27/2022",6,34.7,35.4,35.4,NA,"N","lg",183.85,0,"","/01/2007",35.1666666666667,"may22","Copto","MD66-6"
"MD66",1977.43402777778,2024-04-12 12:14:00,-17.1424457001078,0.174621922371066,2.78104652301703e-05,1977.43506944444,"f0084","s","2","6/01/2007",6,"2007","05/27/2022",7,34.6,33.8,33.6,NA,"N","lg",183.85,0,"","/01/2007",34,"may22","Copto","MD66-7"
"MD67",2007.42118055556,2024-04-12 13:01:00,3095.94104337702,0.993369618730257,6.34806752856465e-101,2007.42222222222,"f0085","m","mid","7/01/2007",7,"2007","05/27/2022",1,35,34.7,34.4,NA,"N","sm",47.78,NA,"","/01/2007",34.7,"may22","","MD67-1"
"MD67",2007.42326388889,2024-04-12 13:01:00,5652.94379519276,0.998235410832293,4.40438968527259e-127,2007.42430555556,"f0085","m","low","7/01/2007",7,"2007","05/27/2022",2,32,31,30.1,NA,"E","sm",47.78,NA,"","/01/2007",31.0333333333333,"may22","","MD67-2"
"MD67",2007.42569444444,2024-04-12 13:01:00,2035.76417350326,0.99405042070451,4.58795152140537e-103,2007.42673611111,"f0085","m","mid","7/01/2007",7,"2007","05/27/2022",3,32.4,31.4,31.3,NA,"S","sm",47.78,NA,"","/01/2007",31.7,"may22","","MD67-3"
"MD67",2007.42835648148,2024-04-12 13:01:00,7257.52939673238,0.998995729738948,3.20362864935745e-138,2007.42939814815,"f0085","m","low","7/01/2007",7,"2007","05/27/2022",4,32.3,31.7,31.7,NA,"W","sm",47.78,NA,"","/01/2007",31.9,"may22","","MD67-4"
"MD67",2007.43061342593,2024-04-12 13:01:00,227.890331710769,0.975472335390611,4.52750049587305e-75,2007.43165509259,"f0085","s","0","7/01/2007",7,"2007","05/27/2022",5,32.9,33.2,33.2,NA,"N","lg",183.85,9.1,"","/01/2007",33.1,"may22","","MD67-5"
"MD67",2007.43263888889,2024-04-12 13:01:00,-203.158105960334,0.948345984598764,2.39180002292331e-60,2007.43368055556,"f0085","s","1","7/01/2007",7,"2007","05/27/2022",6,32.7,33,32.9,NA,"N","lg",183.85,0,"","/01/2007",32.8666666666667,"may22","","MD67-6"
"MD67",2007.43518518519,2024-04-12 13:01:00,-34.9785292365819,0.522255871452859,2.89400664664714e-16,2007.43622685185,"f0085","s","2","7/01/2007",7,"2007","05/27/2022",7,32.4,32.5,32.6,NA,"N","lg",183.85,3.8,"","/01/2007",32.5,"may22","","MD67-7"
"MD7",212.421585648148,2024-04-12 11:16:00,3592.63109448004,0.999696503641128,7.23226515285649e-162,212.422627314815,"f0015","m","mid","8/01/2002",8,"2002","05/17/2022",1,27.1,27.3,27.8,NA,"N","med",83.32,NA,"","/01/2002",27.4,"may22","Macro","MD7-1"
"MD7",212.423668981481,2024-04-12 11:16:00,4617.1740407299,0.999739257715659,7.22609032036808e-165,212.424710648148,"f0015","m","low","8/01/2002",8,"2002","05/17/2022",2,28.1,27.6,27.4,NA,"E","med",83.32,NA,"","/01/2002",27.7,"may22","Macro","MD7-2"
"MD7",212.425752314815,2024-04-12 11:16:00,3407.0727156539,0.999772215668801,1.54386633117788e-167,212.426793981481,"f0015","m","mid","8/01/2002",8,"2002","05/17/2022",3,31.7,33.3,33.8,NA,"S","med",83.32,NA,"","/01/2002",32.9333333333333,"may22","Macro","MD7-3"
"MD7",212.427835648148,2024-04-12 11:16:00,6582.17699098307,0.999699834333694,4.3774001252192e-162,212.428877314815,"f0015","m","low","8/01/2002",8,"2002","05/17/2022",4,28.3,28.2,28.6,NA,"W","med",83.32,NA,"","/01/2002",28.3666666666667,"may22","Macro","MD7-4"
"MD7",212.430150462963,2024-04-12 11:16:00,32.9561853296701,0.614459542267537,1.54981329376876e-20,212.43119212963,"f0015","s","0","8/01/2002",8,"2002","05/17/2022",5,27,26.3,26.3,NA,"N","lg",183.85,NA,"","/01/2002",26.5333333333333,"may22","Macro","MD7-5"
"MD7",212.432118055556,2024-04-12 11:16:00,-114.145785933156,0.962116740529138,1.77330160642835e-66,212.433159722222,"f0015","s","1","8/01/2002",8,"2002","05/17/2022",6,26.9,26.5,26.4,NA,"N","lg",183.85,NA,"","/01/2002",26.6,"may22","Macro","MD7-6"
"MD7",212.434259259259,2024-04-12 11:16:00,-73.542898416781,0.910969778091271,1.39628252913991e-49,212.435300925926,"f0015","s","2","8/01/2002",8,"2002","05/17/2022",7,27.6,27.8,28.1,NA,"N","lg",183.85,NA,"","/01/2002",27.8333333333333,"may22","Macro","MD7-7"
